loan_amount,loan_tenure_months,ltv,valuation_diff_pct,num_prev_mortgages,ownership_match_score,ocr_confidence,encumbrance_flag,credit_score,income,isFraud
4940349,31,79.19,-31.64,3,0.43,0.87,1,805,71249,0
1726528,59,92.19,-37.37,2,0.73,0.85,0,488,190807,1
3014611,84,50.62,-39.45,3,0.81,0.73,1,457,118313,1
2887976,13,58.6,6.5,1,0.4,0.99,0,545,65734,1
1408014,48,98.8,-36.6,1,0.83,0.74,0,332,193152,1
2347680,12,58.67,-7.68,1,0.79,0.85,0,660,220532,0
4762315,15,71.22,-17.96,0,0.44,0.93,1,629,140626,1
2921839,111,50.82,-31.19,0,0.75,0.66,0,811,227529,0
398783,65,78.28,4.44,3,0.58,0.72,0,370,39260,0
3476910,36,58.47,-36.7,3,0.78,0.68,1,612,205679,0
3702571,14,61.45,-20.9,0,0.65,0.91,0,378,76852,0
1237613,20,98.81,-6.27,2,0.33,0.92,0,468,43380,1
3979928,97,53.04,-15.86,3,0.85,0.7,0,479,230419,0
3955288,98,87.75,-24.45,3,0.69,0.6,0,559,86257,1
2215226,87,60.11,15.56,1,0.81,0.77,0,785,187263,0
1440683,85,56.32,15.86,3,0.39,0.87,0,304,19930,0
3730400,45,61.31,-15.03,3,0.8,0.85,1,596,150425,1
2954119,54,91.15,-16.38,2,0.59,0.78,0,659,153904,1
2773705,85,50.63,-21.56,3,0.86,0.72,1,416,195626,1
3697170,105,80.85,11.35,2,0.72,0.79,0,656,234559,0
3405610,33,61.43,-5.93,1,0.55,0.61,0,738,69017,0
553222,81,55.64,-34.63,0,0.44,0.63,0,630,203370,1
2188618,13,51.57,11.2,1,0.87,0.67,0,824,197461,0
4932094,105,62.34,-7.91,2,0.69,0.85,0,487,219378,0
2699327,77,79.42,-15.06,2,0.99,0.69,0,580,171597,0
4500852,43,54.45,-19.73,3,0.56,0.77,0,810,228164,0
4745287,117,85.97,-34.03,3,0.78,0.85,0,765,95630,1
2693157,27,97.82,17.4,0,0.74,0.93,0,414,219543,1
2897909,87,52.41,4.47,2,0.75,0.82,0,535,214283,0
3049311,12,63.48,-32.09,2,0.82,0.67,0,637,46280,0
317314,83,93.49,-9.32,1,0.4,0.98,0,821,139130,0
2735122,59,63.3,-6.67,0,0.68,0.64,1,498,157312,0
3566032,61,87.34,-29.93,1,0.66,0.75,0,349,211164,1
848692,24,96.96,-14.37,3,0.54,0.97,1,441,215613,1
2482962,26,89.56,-1.26,3,0.61,0.84,0,827,208923,0
3566689,64,56.33,-22.96,1,0.66,0.87,1,813,21544,0
2176775,55,56.96,-20.1,3,0.52,0.72,0,329,204053,1
1714694,19,62.33,-32.68,1,0.51,0.63,0,381,163404,1
681904,85,82.69,-15.21,2,0.82,0.75,0,330,172908,1
4565669,57,57.51,-4.97,2,0.35,0.76,1,632,29388,0
3388210,80,71.02,-33.01,3,0.52,0.71,0,476,16694,1
3981143,30,66.19,-3.11,0,0.76,0.69,0,669,142727,0
3246779,49,52.7,-16.13,2,0.45,0.74,0,846,232749,0
2045537,22,68.59,0.69,3,0.7,0.86,0,834,103202,0
2141381,54,61.49,-21.11,0,0.51,0.98,0,405,128057,0
178116,31,50.97,-5.89,3,0.89,0.88,0,396,64294,1
484370,31,68.9,-3.23,1,0.54,0.91,0,529,53769,0
2122643,32,64.07,1.43,3,0.46,0.72,0,526,185492,0
3474659,93,63.11,5.42,1,0.67,0.64,0,670,128289,0
3552629,68,80.6,-31.82,2,0.39,0.72,0,399,117885,1
619385,61,57.57,17.91,2,0.86,0.76,0,744,52855,0
3628880,85,57.92,10.62,3,0.78,0.88,0,767,147532,0
1672138,109,82.4,-6.26,0,0.84,0.98,0,354,248263,1
2117337,37,98.68,13.42,3,0.58,0.92,0,494,62646,1
2423724,41,50.03,-17.05,3,0.88,0.71,0,819,187324,0
2328531,84,63.23,-37.94,2,0.65,0.93,0,723,155907,0
1729753,42,84.67,3.62,2,0.37,0.76,0,614,128947,1
326256,53,77.91,16.6,3,0.46,0.67,0,427,25910,1
520539,79,61.81,-30.29,2,0.8,0.78,0,331,97757,1
3473307,72,87.9,-1.37,1,0.93,0.83,0,392,237221,0
650242,72,96.41,8.81,3,0.37,0.91,0,818,242961,0
3597831,81,55.6,14.3,2,0.9,0.74,0,557,23463,0
2948439,89,58.28,-23.41,3,0.86,0.66,0,519,159408,0
4820553,79,76.36,-32.28,2,0.55,0.64,0,405,41534,1
2622919,101,94.47,-25.13,1,0.78,0.64,0,847,148441,0
2121835,114,67.28,-5.34,1,0.43,0.98,0,715,171453,0
899687,28,78.36,15.12,3,0.87,0.98,0,856,127296,0
3949091,30,71.54,-5.05,1,0.76,0.99,0,608,100094,0
3631674,62,78.49,15.18,1,0.61,0.72,0,665,102905,0
2520872,81,85.09,6.2,2,0.91,0.68,0,820,245258,0
3027503,74,72.1,-4.1,3,0.4,0.99,0,758,242562,0
450679,104,50.89,-38.69,2,0.89,1.0,0,898,40407,0
4924574,86,78.97,-20.02,2,0.32,0.63,0,669,77552,1
2526105,91,74.85,-36.55,0,0.83,0.9,0,630,182011,0
4911671,41,75.23,-20.67,1,0.7,0.72,0,310,107303,0
1204381,36,67.55,-36.26,2,0.79,0.96,0,806,213648,0
2116328,115,54.24,-29.93,2,0.59,0.64,1,718,234724,1
4532787,86,71.32,-15.36,2,0.91,0.96,0,421,172242,0
370146,82,55.37,-9.11,1,0.52,0.6,0,534,86908,0
4401828,37,89.69,-26.97,1,0.49,0.81,0,630,139506,1
644026,67,52.77,3.95,1,0.51,0.73,0,842,37369,0
4042863,33,84.37,-4.58,3,0.84,0.77,1,647,219170,0
4408080,100,96.23,1.51,2,0.65,0.77,0,711,190616,0
4474798,30,86.33,3.97,1,0.68,0.86,0,523,20900,1
4572089,42,83.98,3.62,2,0.88,0.61,1,452,55733,1
1490254,37,66.29,16.17,3,0.88,0.88,0,511,102236,0
368449,53,68.97,-25.77,0,0.41,0.61,0,391,146661,1
2950774,52,58.28,-23.79,3,0.68,0.67,0,630,75044,1
4530675,111,95.15,-34.35,1,0.39,0.84,0,766,211383,1
4275318,34,66.77,-4.44,1,0.91,0.63,0,853,203998,0
746275,58,75.05,-16.29,3,0.89,1.0,0,527,216671,0
224591,24,61.32,-10.23,2,0.89,0.91,0,493,100553,0
739104,100,95.81,-29.81,1,0.79,0.88,0,829,229982,0
2698133,77,96.62,-1.06,1,0.63,0.71,0,542,103435,0
4561213,77,70.06,-2.86,3,0.58,0.62,0,688,64008,0
3397154,27,55.21,-24.11,2,0.58,0.99,1,575,81794,0
1434649,84,59.84,-12.07,3,0.35,0.66,0,749,94134,1
1308468,39,98.36,13.66,3,0.96,0.93,0,886,148938,0
1260152,88,84.86,6.41,2,0.62,0.68,1,873,67890,0
3841104,46,81.52,-26.38,2,0.95,0.75,0,777,130259,0
1083667,52,70.27,12.73,0,0.92,0.88,0,779,187576,0
3323253,88,63.02,-35.96,3,0.88,0.98,0,587,241740,0
2465885,42,82.21,-15.16,2,0.71,0.61,0,839,199446,0
980096,96,72.33,-35.19,1,0.37,0.7,0,629,44404,0
3690437,43,63.13,15.45,0,0.53,0.91,1,769,80223,0
2301340,65,72.28,-37.56,3,0.72,0.67,0,833,15637,0
2814766,109,87.48,-30.93,2,0.31,0.64,0,766,236224,1
3024537,83,67.04,14.9,0,0.33,0.62,0,719,118186,0
4884377,70,75.53,-5.07,0,0.77,0.8,0,421,30828,0
1692173,52,53.64,7.71,1,0.92,0.91,0,607,199616,0
1727059,77,56.32,-39.02,0,0.9,0.98,1,633,237804,1
1174477,113,84.01,-14.85,3,0.42,0.71,0,719,116976,0
1573300,107,86.76,19.07,2,0.94,0.65,0,625,60097,0
397584,65,74.2,-5.21,0,0.79,0.76,0,872,128271,0
1505802,51,70.81,10.98,0,0.8,0.62,0,549,47022,0
992015,39,51.76,17.81,3,0.51,0.73,0,394,47202,0
4875275,48,76.83,1.1,1,0.8,0.86,0,595,43704,0
2583502,116,53.55,-20.34,1,0.8,0.67,0,483,106411,1
2068067,76,66.43,-21.48,2,0.72,0.85,0,559,144688,0
1751348,116,53.03,-35.72,3,0.55,0.99,0,485,38641,1
2971259,85,58.76,-14.33,1,0.87,0.95,0,708,52479,0
954741,66,58.53,14.92,2,0.96,0.74,0,368,224843,0
3452214,15,65.84,-11.32,2,0.91,0.77,0,307,37027,0
2123615,110,54.34,14.66,1,0.47,0.77,0,564,244535,0
3110087,21,79.72,9.03,3,0.61,0.94,0,783,57912,0
4744081,58,52.43,19.05,0,0.54,1.0,0,670,123227,0
241449,86,61.1,16.86,1,0.8,0.93,0,382,238630,0
2775032,25,69.51,2.39,0,0.88,0.82,0,510,217546,0
4590224,49,50.45,12.27,0,0.45,0.64,0,612,143773,0
3118439,23,53.71,4.88,3,0.96,0.98,0,636,124658,0
1728662,56,56.43,2.2,3,0.77,0.94,0,789,57692,0
235370,28,78.5,2.93,2,0.45,0.94,0,702,113884,0
956636,91,50.67,3.26,3,0.56,0.76,0,490,47209,1
3069791,46,57.37,-17.23,2,0.37,0.78,0,634,203635,1
4132516,77,62.3,-14.59,1,0.72,0.65,1,821,71738,0
4742681,86,52.03,-22.36,0,0.42,0.98,0,386,52242,0
3044236,52,86.05,-31.1,3,0.79,0.98,1,878,156013,0
4786134,78,87.8,-12.49,1,0.82,0.7,0,361,153145,1
1016004,40,63.95,14.0,2,0.64,0.88,1,686,122966,0
1693786,29,94.63,-0.92,3,0.37,0.68,0,445,183899,1
527244,31,60.1,-36.63,0,0.73,0.76,0,452,192297,0
4798981,25,80.6,8.67,1,0.56,0.72,0,648,183168,1
3655912,45,89.36,16.12,3,0.96,0.76,0,477,196618,1
4813199,60,70.95,9.77,3,0.66,0.72,0,786,81457,0
1375393,65,68.22,3.65,1,0.35,0.74,0,546,144257,0
2614368,42,85.43,-30.99,2,0.75,0.92,0,553,83309,0
2189319,69,96.01,-19.06,2,0.85,0.72,0,799,216070,0
2309821,115,70.72,-6.08,3,0.41,0.93,0,840,101496,0
892330,53,56.83,-35.39,2,0.61,0.83,0,651,176340,0
4574843,69,53.36,-33.62,2,0.82,0.91,0,811,231426,0
1842955,93,91.11,16.06,1,0.31,0.97,0,312,125078,1
366150,41,65.59,2.16,2,0.32,0.66,0,858,188150,1
2886905,36,79.15,-23.49,2,0.77,0.74,0,450,16865,0
1945964,74,72.75,-20.36,1,0.81,0.62,0,349,111242,0
589415,30,51.72,-16.93,3,0.89,0.76,0,514,43887,0
3144287,83,73.96,-35.5,3,0.58,0.69,0,671,195948,0
3603548,103,73.24,4.35,1,0.57,0.83,0,412,111047,1
746012,19,82.69,-29.39,0,0.69,0.91,0,551,179551,1
1735765,106,51.02,8.31,1,0.83,0.79,1,640,143863,0
2685181,14,68.66,10.75,0,0.75,0.73,1,352,55478,0
2369798,78,63.68,-1.69,2,0.53,0.66,0,429,172473,1
4281726,119,68.82,6.19,3,0.54,0.61,1,492,174574,1
3539289,97,79.81,-29.69,0,0.83,0.87,0,890,126750,0
2105534,92,55.24,-5.44,0,0.67,0.61,0,356,28394,1
232659,111,97.23,0.61,2,0.37,0.97,0,396,244766,1
2698475,28,59.16,-0.31,3,0.41,0.84,0,497,155334,1
739872,25,62.72,-32.96,2,0.9,0.74,1,446,19487,1
3955798,20,87.39,-19.34,3,1.0,0.62,0,874,173413,1
3059470,73,85.77,-20.5,3,0.53,0.77,0,876,123924,0
1036320,105,60.27,-5.65,2,0.57,0.95,0,594,159642,0
3986912,32,76.21,5.91,0,0.41,0.99,1,311,72268,1
4561902,87,79.01,-5.76,1,0.46,0.63,0,632,44605,1
1747824,48,94.41,5.29,3,0.6,0.91,0,519,86602,1
1250997,107,56.61,-34.06,3,0.5,0.7,0,697,248870,0
3483973,22,53.12,12.69,1,0.79,0.75,1,641,172795,0
4225903,31,54.95,-7.8,1,0.68,0.82,0,811,215180,0
532829,46,68.21,-37.75,2,0.88,1.0,0,471,93206,1
4511054,64,65.19,-1.41,3,0.81,0.68,0,767,206170,0
4414896,58,80.5,-8.96,2,0.39,0.65,0,465,108375,0
334000,86,85.26,-26.78,1,0.39,0.84,0,469,194779,1
2977429,63,54.85,5.87,2,0.93,0.94,0,863,195100,0
422137,19,55.61,16.01,3,0.87,0.86,0,811,108937,0
3123504,15,56.26,-20.64,0,0.63,0.74,0,488,71921,0
2705221,38,68.34,-10.37,0,0.39,0.99,0,419,75760,0
4020367,55,53.63,-32.31,3,0.93,1.0,0,404,156321,0
3463244,51,51.91,15.79,2,0.46,0.91,0,340,82847,1
4673957,113,75.28,-20.87,1,0.32,0.92,0,620,112547,1
2400269,58,81.65,-28.31,1,0.95,0.9,1,634,58839,0
4531373,105,68.29,-11.29,0,0.87,0.7,0,459,54673,1
666510,55,84.79,-37.4,2,0.79,0.66,0,563,18642,0
4081383,59,53.08,-24.83,1,0.32,0.82,0,829,152410,0
1390894,102,74.74,-35.94,1,0.67,0.98,0,776,66761,0
808092,96,63.44,-32.36,3,0.76,0.95,0,651,24622,0
1197996,63,62.71,-33.27,2,0.83,0.64,0,844,63423,0
699792,95,66.01,12.35,2,0.63,0.62,1,509,57873,0
1675326,79,86.47,15.83,1,0.97,0.95,0,795,62565,0
2468756,22,50.23,-11.53,2,0.47,0.85,0,681,153878,0
4917911,88,85.28,-2.17,2,0.35,0.72,0,780,15757,1
4026690,84,57.09,1.75,2,0.53,0.82,1,304,238318,0
4958939,15,55.82,-16.52,3,0.76,0.69,0,333,167542,0
768629,87,87.32,-17.79,1,0.82,0.98,0,444,21220,1
1802457,84,51.73,0.53,0,0.82,0.93,0,650,123408,0
1271248,88,67.22,-17.4,2,0.38,0.98,0,882,106851,0
3704886,59,61.39,-5.14,1,0.92,0.67,1,764,200826,0
1483640,37,60.89,-9.09,0,0.5,0.94,0,647,108329,1
613953,113,66.45,-8.53,3,0.45,0.82,0,424,142636,0
4338340,117,87.56,9.76,1,0.73,0.73,1,570,225924,1
4663653,88,57.09,2.24,3,0.45,0.79,0,656,168577,0
785503,50,63.22,17.64,1,0.66,0.98,0,826,43288,0
522641,103,89.39,7.46,3,0.58,0.88,0,797,89492,1
2023217,69,58.81,-31.25,1,0.46,0.74,0,452,34109,1
437283,30,58.73,4.31,3,0.5,1.0,0,352,149569,1
1678232,99,64.58,-0.06,0,0.6,0.74,0,448,72326,0
4877421,94,91.7,-1.24,1,0.54,0.93,0,802,24864,0
491180,88,73.93,-11.16,0,0.57,0.91,0,749,243118,0
3799243,88,95.15,-36.25,2,0.81,0.89,1,518,239589,1
4928022,69,67.68,17.09,0,0.42,0.87,0,576,102562,0
2597934,39,52.45,11.12,1,0.74,0.64,0,751,89310,0
678110,77,99.78,-10.79,0,0.77,1.0,0,727,134454,0
4318346,21,78.95,-30.49,1,0.86,0.66,0,382,36017,1
4702606,97,55.56,9.47,3,0.89,0.84,0,517,147893,0
2810864,88,99.02,-14.16,2,0.41,0.7,1,826,65337,1
4443699,69,98.99,-16.59,0,0.4,0.67,0,703,191557,1
3810879,84,62.08,-0.08,2,0.73,0.82,0,589,98557,0
3235609,108,55.89,5.52,0,0.83,0.93,1,719,202460,0
1035783,25,56.29,-36.23,1,0.49,0.75,0,638,25372,0
2259932,95,56.19,6.05,0,0.67,0.63,0,718,115050,0
3006492,26,73.48,4.04,2,0.84,0.85,1,506,108938,0
1865520,107,53.11,-4.65,0,0.84,0.91,0,564,86333,0
3634150,44,98.73,-19.69,2,0.76,0.72,1,335,31283,0
1841888,28,76.21,-30.11,2,0.36,0.88,0,672,55857,1
3346434,35,74.78,-33.84,1,0.34,0.63,0,787,66772,1
222019,41,85.79,-39.93,3,0.57,0.74,0,558,205742,1
4666156,73,74.84,-27.61,3,0.32,0.79,0,830,219205,1
1865317,24,63.06,-15.32,0,0.93,0.91,0,322,110856,0
279001,73,65.78,-25.38,2,0.31,0.74,1,403,177333,1
2992927,58,75.79,-21.46,1,0.32,0.78,0,540,203226,0
3345988,27,57.16,-16.57,3,0.42,0.85,0,552,21107,0
784494,77,58.32,-21.5,1,0.74,0.85,0,441,237368,1
3227022,92,78.08,3.48,1,0.68,0.81,0,750,50561,0
3948189,107,75.57,-10.5,2,0.76,0.73,0,606,222746,0
693731,54,77.67,-38.84,0,0.93,0.87,0,799,181340,0
2516826,19,88.59,-26.4,2,0.62,0.93,1,307,177680,1
4954491,14,57.05,2.58,3,0.33,0.66,1,368,28138,1
4390447,23,95.58,-21.94,3,0.83,0.74,0,874,183765,1
3963741,95,86.91,15.21,1,0.87,0.87,0,367,229072,0
244771,27,90.47,2.76,2,0.33,0.9,0,707,139143,0
1108923,89,54.78,-22.6,2,0.47,0.91,0,817,167320,1
3098111,91,95.78,-9.02,1,0.84,0.86,1,418,248829,1
1920908,70,60.07,0.03,0,0.56,0.79,0,330,33632,0
4954977,60,95.74,-28.4,1,0.63,0.86,1,817,62547,0
1817534,74,55.98,-25.23,1,0.88,0.65,0,782,27100,0
211362,73,52.28,-9.57,3,0.37,0.68,0,506,62930,0
4016533,118,67.26,15.49,2,0.77,0.97,0,878,212933,0
2136503,60,55.42,-19.36,3,0.45,0.97,0,686,222977,1
4470602,62,58.6,-15.87,1,0.34,0.89,1,711,68025,1
2780990,44,55.69,-28.56,2,0.76,0.73,0,669,221948,1
4767592,41,56.6,-4.41,1,0.38,0.86,1,652,93944,1
2462854,70,82.96,4.41,1,0.82,0.88,0,635,196912,0
2509409,87,66.69,-13.56,0,0.44,0.81,0,588,165441,0
3150999,26,51.01,5.01,3,0.33,0.9,0,439,164532,1
1839122,93,74.43,-21.84,3,0.37,0.61,0,599,106641,0
3151622,103,50.75,2.42,1,0.89,0.7,0,312,111920,1
2886281,34,63.16,-24.5,0,0.56,0.92,0,727,147533,0
875292,89,68.42,6.84,1,0.51,0.98,0,699,57362,0
4027352,105,60.32,9.84,1,0.64,0.95,1,408,244448,1
2433647,108,55.07,7.86,1,0.74,0.89,0,784,43610,0
3823234,56,71.73,-27.07,0,0.33,0.67,0,655,119334,0
2010217,73,96.81,1.65,2,0.93,0.75,0,448,167067,1
1700741,90,58.52,-7.69,0,0.97,0.62,0,606,230788,0
289073,82,51.12,19.16,1,0.59,0.86,0,832,22717,0
459281,26,61.54,-18.31,2,0.59,0.78,0,359,224939,0
3207548,117,84.15,6.28,1,0.91,0.83,0,734,225544,0
4514011,57,80.11,-17.8,0,0.6,0.99,0,320,79022,0
2438401,75,52.36,-16.19,0,0.9,0.76,0,681,199740,0
1185610,113,98.66,-33.34,2,0.32,0.72,0,544,66645,1
4465693,57,64.57,-25.62,0,0.64,0.66,0,372,44550,0
3958884,67,86.31,-30.13,1,0.97,0.66,0,748,232223,1
1159165,55,77.96,-30.45,2,0.48,0.81,0,375,149648,1
4033817,86,76.51,-39.46,3,0.49,0.9,0,889,55868,0
3606172,40,82.02,7.63,1,0.74,0.83,0,689,113039,0
925963,106,55.79,-11.92,3,0.95,0.95,1,876,192452,0
676515,73,75.06,8.25,2,0.44,0.73,0,641,151800,0
2462460,100,74.32,-3.25,2,0.95,0.84,0,589,47800,0
4387382,63,68.82,9.88,1,0.76,0.86,1,867,25886,0
2150053,65,52.57,-9.77,0,1.0,0.71,0,630,225686,0
859401,99,59.24,-34.36,1,0.82,0.76,0,558,215981,0
2085681,68,94.18,-2.99,0,0.77,0.84,0,725,193308,0
2661913,94,96.22,0.67,0,0.87,0.61,1,305,60805,1
1919231,77,63.84,-2.41,1,0.42,0.95,0,305,47532,1
4167784,33,52.99,8.08,2,0.96,0.64,1,490,127765,0
3435379,31,75.57,3.89,1,0.42,0.62,0,447,246768,1
1649317,44,80.14,-14.04,3,0.32,0.69,0,704,43688,0
4362511,83,57.2,9.15,2,0.79,0.8,0,557,157135,0
988698,36,62.42,1.51,0,0.43,0.73,0,778,38089,1
3586142,57,63.9,-32.78,2,0.83,0.78,1,389,202014,0
2308578,84,87.01,-7.61,1,0.86,0.63,0,309,197901,1
1659657,109,85.04,3.71,2,0.47,0.69,0,386,196625,1
2331946,68,78.02,-6.8,0,0.36,0.64,0,450,48585,1
3980323,98,82.86,16.94,0,0.65,0.69,0,329,217811,0
645726,16,50.72,-33.91,2,0.92,0.88,0,427,205076,1
2780259,66,98.17,3.34,3,0.89,0.83,0,377,17438,1
542244,72,61.5,9.47,0,0.38,0.73,0,720,108095,0
590999,100,65.89,2.16,3,0.98,0.7,0,354,169284,1
3289189,19,75.57,-16.86,0,0.48,1.0,1,779,196434,1
4912066,27,52.98,-16.87,2,0.54,0.91,0,604,218249,0
507407,59,59.87,-4.81,0,0.4,0.93,0,845,163055,0
971158,72,50.04,-16.17,3,0.56,0.61,0,404,29026,1
1403306,26,85.57,12.99,3,0.74,0.62,1,471,135168,1
520602,76,91.92,-33.4,2,0.65,0.89,0,798,65998,1
3932809,33,87.77,-1.65,3,0.88,0.68,0,321,201816,1
1727650,14,78.78,-31.95,3,0.75,0.77,0,586,72013,0
156635,113,70.58,-7.59,2,0.48,0.67,0,690,66039,0
2962349,65,53.69,2.93,0,0.69,0.67,0,448,195903,0
2443136,25,77.91,-30.07,2,0.34,0.64,0,571,231244,1
4522888,47,52.21,2.24,0,0.71,0.84,0,598,180675,0
3664360,93,68.36,-31.6,0,0.57,0.9,0,471,223830,1
1820444,116,60.71,-2.77,0,0.37,0.62,0,346,213785,1
185166,93,79.09,-9.67,1,0.52,0.71,0,506,121446,0
2573006,78,86.5,-22.12,0,0.93,0.86,0,752,113452,1
3543571,21,53.49,-33.31,2,0.71,0.76,0,694,159177,0
4078966,60,90.13,4.15,2,0.93,0.88,1,600,246120,1
3964856,114,56.37,-17.09,2,0.59,0.9,0,475,82182,0
397883,76,63.25,-34.81,1,0.99,0.61,0,409,67147,0
4457356,102,53.73,6.37,3,0.55,0.75,0,501,90400,0
4252567,68,58.21,-26.03,1,0.83,0.89,0,467,61434,1
856079,38,78.02,4.19,2,0.51,0.75,0,385,41515,1
3733646,86,63.52,-6.11,2,0.37,0.6,0,350,235370,1
1543401,16,98.71,-28.33,3,0.88,0.73,0,411,73001,1
715416,82,67.79,-35.42,1,0.83,0.95,0,762,248043,1
4191373,94,92.08,-4.41,2,0.87,0.98,0,741,204469,0
2358233,68,69.98,-38.49,0,0.51,0.82,0,570,207487,0
3111165,104,90.12,-36.07,0,0.79,0.72,0,876,163032,1
2832406,26,51.14,2.13,2,0.45,0.79,0,643,124591,1
1286430,110,65.66,-7.67,0,0.31,0.69,0,482,239215,1
4255304,112,52.27,-20.42,3,0.91,0.67,0,802,227910,1
3909395,87,97.81,-7.65,2,0.67,0.8,0,309,60778,0
4007297,41,61.06,-4.5,1,0.99,0.89,0,793,177013,0
2829737,31,76.51,-6.08,2,0.57,0.69,0,533,242929,0
2759786,48,69.84,-1.45,3,0.97,0.96,0,597,110849,0
1260714,14,53.39,16.42,1,0.73,0.67,0,543,118083,0
412916,84,50.5,-16.67,3,0.66,0.82,0,808,187027,0
4235316,52,80.23,-21.93,0,0.51,0.91,0,650,224637,0
4334453,50,51.33,-37.69,0,0.88,0.69,0,566,116276,0
448844,37,59.22,-31.18,0,0.88,0.72,0,500,71908,1
3080342,13,51.24,-33.63,3,0.59,0.62,0,538,210139,1
3724656,34,64.01,-19.87,3,0.81,0.98,0,633,201768,0
4422751,34,51.0,-3.4,2,0.61,0.79,1,714,164501,0
2658845,96,52.84,-37.22,1,0.82,0.63,0,783,109048,1
1712033,27,88.61,3.66,1,1.0,0.93,1,736,222748,1
3031531,20,76.29,-16.15,3,0.48,0.83,0,545,160919,0
3424024,24,80.45,17.81,3,0.74,0.62,1,307,193263,0
4975217,39,63.61,-5.9,0,0.57,0.78,1,451,49256,1
3568282,38,55.47,6.28,3,0.68,0.77,0,691,142025,0
1514474,62,56.84,11.67,0,0.91,0.66,0,510,174846,1
453039,75,57.91,13.33,3,0.54,0.77,0,666,142343,1
1461425,63,72.71,-8.89,1,0.35,0.71,0,869,24127,1
2390146,92,87.75,-16.2,2,0.86,0.88,0,385,133251,0
3057498,49,82.6,-6.37,3,0.69,0.6,0,354,174277,1
1669720,111,57.42,-15.88,0,0.61,0.64,0,745,246178,1
1227787,76,87.14,-25.56,2,0.43,0.97,0,603,96163,1
2035657,29,81.77,-20.56,0,0.36,0.77,0,431,204836,1
2082539,74,70.2,-26.03,0,0.5,0.67,0,720,133279,1
3671387,62,93.27,-23.83,2,0.8,0.92,0,684,116824,0
1809813,20,82.46,-34.38,2,0.59,0.94,0,497,53664,1
1009210,24,86.97,-14.41,2,0.7,0.68,1,346,71795,0
2052026,51,51.25,-25.88,3,0.36,0.89,0,502,136729,0
132766,66,83.93,-13.1,2,0.39,0.85,0,560,178405,0
4850014,90,53.71,7.53,3,0.31,0.9,0,323,51079,1
4568653,54,89.7,-13.1,1,0.77,0.92,0,639,99225,1
4774110,55,53.49,17.28,1,0.49,0.86,0,711,39259,0
1560235,79,62.52,-31.13,0,0.98,0.98,0,560,41571,0
1558316,44,54.06,11.02,0,0.52,0.95,0,585,66119,0
1527197,35,53.55,-25.1,3,0.55,0.69,0,812,23009,1
4228784,47,62.64,16.04,0,0.63,0.97,0,385,125210,0
4733662,116,52.15,-26.37,1,0.52,0.74,0,729,76829,1
3961460,21,63.07,4.82,3,0.87,0.89,0,880,53230,0
3153380,111,58.39,-36.27,3,0.91,0.94,0,330,126364,1
411385,31,70.62,-2.21,2,0.31,0.77,1,739,71049,0
3707323,116,52.24,-26.88,3,0.76,0.62,0,648,116762,0
1033476,119,54.82,0.21,0,0.78,0.98,0,711,138273,0
2028854,86,85.71,-1.85,1,0.97,0.63,1,827,134466,1
909359,23,63.44,15.42,0,0.56,0.74,1,609,182570,1
2312809,73,52.72,-2.4,1,0.44,0.84,0,695,134053,1
3050214,29,55.77,-15.51,2,0.66,0.65,1,637,174892,0
2301580,105,50.95,-28.39,1,0.61,0.94,1,736,186387,1
1594139,119,81.21,-0.55,2,0.85,0.68,0,664,110018,0
3109828,112,73.13,-33.02,0,0.93,0.99,0,412,47795,1
4252092,74,66.35,9.71,2,0.36,0.97,0,475,128812,0
1890146,95,81.12,-25.16,3,0.89,0.84,1,448,100411,0
169518,36,71.73,-8.55,3,0.94,0.86,0,477,54191,0
276355,23,65.04,-4.24,1,0.95,0.81,0,681,200525,0
2016334,32,83.94,-18.25,0,0.84,0.76,1,522,27453,0
2864717,36,79.57,-0.17,0,0.82,0.74,1,558,135848,0
220243,22,88.9,-24.99,1,0.31,0.96,0,488,196397,1
3299039,75,58.36,-37.92,3,0.94,0.83,0,605,195562,0
1797818,84,73.45,17.56,2,0.55,0.93,0,677,220868,1
2876374,61,81.95,-20.8,1,0.33,0.81,1,642,129165,0
2418620,73,66.34,2.81,2,0.59,0.72,1,455,64993,1
3587379,100,93.61,-9.55,2,0.81,0.64,0,354,125780,0
2660837,110,51.99,0.14,0,0.61,0.73,1,741,60706,1
3774942,107,77.25,-33.34,3,0.83,0.95,0,499,188889,1
1184309,60,53.01,-8.87,2,0.66,0.88,0,702,210616,0
2529151,25,66.77,-16.47,3,0.51,0.91,0,476,106434,0
141743,12,54.05,-12.89,0,0.44,0.91,0,748,201782,1
270948,92,80.19,17.97,1,0.59,0.65,0,840,65799,0
3769021,36,85.09,-31.82,1,0.33,0.66,0,600,134586,0
601793,70,54.07,5.28,0,0.6,0.73,1,606,75964,0
426284,83,82.45,-20.18,0,0.35,0.72,0,566,199750,0
1930314,80,57.27,-22.58,2,0.91,0.63,1,513,217222,0
3877341,16,74.37,-23.75,0,0.7,0.66,0,893,112379,0
368508,116,57.2,-19.07,1,0.75,0.94,0,782,206510,0
4685315,110,52.42,-18.57,3,0.5,0.84,0,561,124987,0
1870403,30,50.46,-23.76,3,0.46,0.74,1,366,223295,1
4471272,34,73.54,0.05,3,0.8,0.81,0,873,76926,0
